,MARYLAND,SOUTHERN EASTERN,SHORE              01,ASSATEAGUE               ,PRINCESS ANNE            ,SALISBURY                ,SALISBURY POLICE BRKS    ,SALISBURY FAA AP         ,SNOW HILL 4 N            ,--DIVISIONAL DATA------->,CENTRAL EASTERN,SHORE              02,ROYAL OAK 2 SSW          ,VIENNA                   ,--DIVISIONAL DATA------->,LOWER SOUTHERN     03,MECHANICSVILLE 5 NE      ,SOLOMONS                 ,--DIVISIONAL DATA------->,UPPER SOUTHERN     04,ANNAPOLIS POLICE BRKS    ,BALTIMORE WASH INTL AP  R,BELTSVILLE               ,DALECARLIA RESERVOIR     ,GLENN DALE BELL STN      ,MD SCI CTR BALTIMORE    R,NATIONAL ARBORETUM DC    ,OXON HILL                ,UPPER MARLBORO 3 NNW     ,--DIVISIONAL DATA------->,NORTHERN EASTERN,SHORE              05,CHESTERTOWN              ,--DIVISIONAL DATA------->,NORTHERN CENTRAL   06,ABERDEEN PHILLIPS FLD    ,CATOCTIN MOUNTAIN PARK   ,CONOWINGO DAM            ,CYLBURN                  ,DAMASCUS 3 SSW           ,EMMITSBURG 2 SE          ,FREDERICK 2 NNE,MILLERS 4 NE             ,PORT DEPOSIT 2 NE        ,ROCKVILLE 1 NE           ,SMITHSBURG 2NW           ,--DIVISIONAL DATA------->,APPALACHIAN,MOUNTAIN           07,CUMBERLAND 2             ,CUMBERLAND POLICE BRK    ,FROSTBURG 2              ,HAGERSTOWN POLICE BRK    ,SHARPSBURG 5 S           ,WILLIAMSPORT             ,--DIVISIONAL DATA------->,ALLEGHENY PLATEAU  08,OAKLAND 1 SE             ,SAVAGE RIVER DAM         ,--DIVISIONAL DATA------->,DELAWARE,NORTHERN           01,BEAR 2 SW                ,NEWARK UNIV FARM         ,WILMINGTON NEW CASTLE   R,WILMINGTON PORTER RSVR   ,--DIVISIONAL DATA------->,SOUTHERN           02,DOVER                    ,GREENWOOD 2NE            ,LEWES                    ,SMYRNA 1 W               ,--DIVISIONAL DATA------->
Jan_Depart_09,1.0,3.0277777777777777,3.0,4.0,3.0,2.0,3.0,2.0,1.0,5.0,3.0277777777777777,2.0,3.0,3.0,4.0,4.0,3.0277777777777777,2.0,3.0277777777777777,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0277777777777777,3.0277777777777777,4.0,3.0277777777777777,4.0,3.0277777777777777,3.0277777777777777,3.0277777777777777,3.0277777777777777,3.0277777777777777,3.0277777777777777,3.0277777777777777,3.0277777777777777,3.0277777777777777,3.0277777777777777,3.0277777777777777,4.0,3.0277777777777777,3.0,3.0277777777777777,3.0277777777777777,3.0,3.0277777777777777,3.0,2.0,3.0277777777777777,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0277777777777777,3.0277777777777777,3.0277777777777777,3.0277777777777777,3.0277777777777777,3.0277777777777777,,,,,,,,
Feb_Temp_09,39.0,36.369565217391305,41.0,38.0,41.0,40.0,41.0,40.0,40.0,37.0,39.0,38.0,37.0,37.0,37.0,38.0,39.0,40.0,39.0,38.0,38.0,37.0,37.0,36.0,33.0,35.0,35.0,36.369565217391305,34.0,36.0,35.0,32.0,36.369565217391305,36.369565217391305,36.369565217391305,36.369565217391305,36.369565217391305,36.369565217391305,36.369565217391305,36.369565217391305,36.369565217391305,36.369565217391305,34.0,36.0,28.0,34.0,34.0,33.0,27.0,30.0,29.0,36.0,36.0,36.0,36.0,36.369565217391305,37.0,41.0,39.0,36.369565217391305,36.369565217391305,36.369565217391305,36.369565217391305,36.369565217391305,36.369565217391305,,,,,,,,
Feb_Depart_09,1.0,1.9,2.0,1.9,2.0,2.0,2.0,2.0,3.0,1.9,1.9,1.0,2.0,2.0,1.9,2.0,1.9,3.0,1.9,2.0,2.0,1.0,2.0,1.9,1.0,1.0,1.9,1.9,1.9,1.9,1.0,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2.0,1.0,1.9,1.9,1.0,1.0,1.0,1.9,1.9,2.0,4.0,2.0,1.9,3.0,3.0,3.0,1.9,1.9,1.9,1.9,1.9,1.9,,,,,,,,
Mar_Temp_09,44.0,42.0,47.0,42.0,46.0,44.0,45.0,45.0,45.0,42.0,44.0,43.0,43.0,43.0,43.0,44.0,45.0,45.0,44.0,42.0,43.0,42.0,42.0,41.0,42.0,40.0,42.0,42.32608695652174,41.0,42.32608695652174,42.0,39.0,42.32608695652174,42.32608695652174,42.32608695652174,42.32608695652174,42.32608695652174,42.32608695652174,42.32608695652174,42.32608695652174,42.32608695652174,42.32608695652174,41.0,45.0,37.0,40.0,41.0,41.0,37.0,39.0,38.0,41.0,42.0,42.0,42.0,42.32608695652174,41.0,45.0,43.0,42.32608695652174,42.32608695652174,42.32608695652174,42.32608695652174,42.32608695652174,42.32608695652174,,,,,,,,
Mar_Depart_09,1.5714285714285714,3.0,1.5714285714285714,2.0,1.5714285714285714,1.5714285714285714,1.0,1.0,1.5714285714285714,3.0,1.5714285714285714,1.0,1.5714285714285714,1.5714285714285714,2.0,1.5714285714285714,1.5714285714285714,1.0,1.5714285714285714,1.0,1.5714285714285714,1.0,1.0,3.0,1.0,2.0,1.5714285714285714,1.5714285714285714,1.0,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.0,2.0,2.0,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,2.0,1.0,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.0,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,,,,,,,,
Apr_Temp_09,53.97826086956522,54.0,58.0,54.0,57.0,56.0,57.0,58.0,58.0,54.0,56.0,55.0,54.0,54.0,55.0,56.0,57.0,60.0,57.0,55.0,56.0,55.0,55.0,53.0,54.0,53.97826086956522,53.0,53.97826086956522,52.0,54.0,53.0,50.0,53.97826086956522,53.97826086956522,53.97826086956522,53.97826086956522,53.97826086956522,53.97826086956522,53.97826086956522,53.97826086956522,53.97826086956522,53.97826086956522,53.0,55.0,47.0,51.0,52.0,51.0,46.0,48.0,47.0,53.0,54.0,53.0,53.0,55.0,53.0,57.0,55.0,53.97826086956522,53.97826086956522,53.97826086956522,53.97826086956522,53.97826086956522,53.97826086956522,,,,,,,,
Apr_Depart_09,1.7241379310344827,2.0,1.7241379310344827,2.0,2.0,1.0,3.0,3.0,1.7241379310344827,1.7241379310344827,1.0,1.0,1.0,1.7241379310344827,1.0,1.7241379310344827,6.0,1.7241379310344827,2.0,2.0,1.0,2.0,1.0,2.0,1.7241379310344827,1.7241379310344827,1.7241379310344827,1.7241379310344827,1.7241379310344827,1.0,1.7241379310344827,1.7241379310344827,1.7241379310344827,1.7241379310344827,1.7241379310344827,1.7241379310344827,1.7241379310344827,1.7241379310344827,1.7241379310344827,1.7241379310344827,1.7241379310344827,1.7241379310344827,1.7241379310344827,2.0,1.0,1.7241379310344827,1.7241379310344827,1.0,1.0,1.7241379310344827,1.7241379310344827,1.7241379310344827,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.7241379310344827,1.7241379310344827,1.7241379310344827,1.7241379310344827,1.7241379310344827,1.7241379310344827,,,,,,,,
May_Temp_09,63.0,62.851063829787236,66.0,64.0,66.0,65.0,66.0,66.0,66.0,62.0,65.0,63.0,63.0,64.0,63.0,65.0,66.0,68.0,65.0,64.0,65.0,64.0,64.0,62.0,62.0,62.851063829787236,61.0,62.0,60.0,63.0,61.0,60.0,62.851063829787236,62.851063829787236,62.851063829787236,62.851063829787236,62.851063829787236,62.851063829787236,62.851063829787236,62.851063829787236,62.851063829787236,62.851063829787236,61.0,63.0,56.0,61.0,61.0,60.0,56.0,58.0,57.0,62.0,63.0,63.0,63.0,64.0,63.0,65.0,64.0,62.851063829787236,62.851063829787236,62.851063829787236,62.851063829787236,62.851063829787236,62.851063829787236,,,,,,,,
May_Depart_09,1.0,1.2380952380952381,2.0,1.2380952380952381,1.0,1.0,1.2380952380952381,1.0,2.0,1.0,1.2380952380952381,1.2380952380952381,1.2380952380952381,1.0,1.0,1.2380952380952381,1.2380952380952381,4.0,1.2380952380952381,1.0,1.0,1.2380952380952381,1.0,1.0,1.2380952380952381,1.2380952380952381,1.2380952380952381,1.2380952380952381,1.0,1.2380952380952381,1.2380952380952381,1.2380952380952381,1.2380952380952381,1.2380952380952381,1.2380952380952381,1.2380952380952381,1.2380952380952381,1.2380952380952381,1.2380952380952381,1.2380952380952381,1.2380952380952381,1.2380952380952381,1.2380952380952381,1.0,1.2380952380952381,1.2380952380952381,1.2380952380952381,1.2380952380952381,1.2380952380952381,1.2380952380952381,1.0,1.2380952380952381,1.2380952380952381,1.0,1.2380952380952381,1.2380952380952381,1.0,1.0,1.0,1.2380952380952381,1.2380952380952381,1.2380952380952381,1.2380952380952381,1.2380952380952381,1.2380952380952381,,,,,,,,
Jun_Temp_09,72.0,70.0,73.0,71.0,72.0,72.0,74.0,73.0,73.0,70.0,73.0,72.0,71.0,72.0,71.0,72.0,74.0,77.0,73.0,72.0,73.0,71.0,71.0,71.0,69.0,70.25,64.0,69.0,68.0,71.0,68.0,66.0,70.25,70.25,70.25,70.25,70.25,70.25,70.25,70.25,70.25,70.25,68.0,71.0,64.0,68.0,69.0,68.0,64.0,65.0,65.0,70.0,70.0,69.0,70.0,71.0,70.0,71.0,71.0,70.25,70.25,70.25,70.25,70.25,70.25,,,,,,,,
Jun_Depart_09,1.0,1.0,1.1666666666666667,1.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.0,1.1666666666666667,1.1666666666666667,4.0,1.1666666666666667,1.0,1.0,1.0,1.1666666666666667,1.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.0,1.1666666666666667,1.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.0,1.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.0,1.0,1.0,1.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,,,,,,,,
Jul_Temp_09,76.0,73.0,76.0,74.0,75.0,75.0,76.0,76.0,76.0,72.0,77.0,74.0,74.0,74.0,76.0,75.0,78.0,78.0,75.0,74.0,76.0,74.0,74.0,73.0,70.0,72.93617021276596,72.93617021276596,72.0,70.0,73.0,70.0,69.0,72.93617021276596,72.93617021276596,72.93617021276596,72.93617021276596,72.93617021276596,72.93617021276596,72.93617021276596,72.93617021276596,72.93617021276596,72.93617021276596,71.0,72.0,65.0,70.0,71.0,69.0,63.0,66.0,65.0,72.0,73.0,73.0,73.0,75.0,74.0,76.0,75.0,72.93617021276596,72.93617021276596,72.93617021276596,72.93617021276596,72.93617021276596,72.93617021276596,,,,,,,,
Jul_Depart_09,2.121212121212121,2.0,2.121212121212121,2.0,1.0,1.0,1.0,1.0,2.121212121212121,4.0,2.121212121212121,1.0,1.0,2.0,1.0,1.0,2.121212121212121,2.121212121212121,2.121212121212121,1.0,1.0,3.0,2.0,3.0,2.0,2.121212121212121,2.121212121212121,2.121212121212121,4.0,2.121212121212121,3.0,2.121212121212121,2.121212121212121,2.121212121212121,2.121212121212121,2.121212121212121,2.121212121212121,2.121212121212121,2.121212121212121,2.121212121212121,2.121212121212121,2.121212121212121,3.0,2.0,3.0,2.121212121212121,2.121212121212121,3.0,4.0,3.0,3.0,2.121212121212121,3.0,2.0,3.0,2.0,1.0,2.121212121212121,1.0,2.121212121212121,2.121212121212121,2.121212121212121,2.121212121212121,2.121212121212121,2.121212121212121,,,,,,,,
Aug_Temp_09,75.75,75.75,79.0,77.0,78.0,78.0,78.0,75.75,78.0,75.0,80.0,77.0,76.0,77.0,78.0,78.0,80.0,80.0,78.0,77.0,78.0,76.0,76.0,77.0,73.0,77.0,70.0,75.0,73.0,76.0,73.0,75.75,75.75,75.75,75.75,75.75,75.75,75.75,75.75,75.75,75.75,75.75,74.0,76.0,69.0,75.75,75.0,73.0,68.0,69.0,68.0,75.0,76.0,76.0,76.0,78.0,76.0,79.0,77.0,75.75,75.75,75.75,75.75,75.75,75.75,,,,,,,,
Aug_Depart_09,3.0,1.0,2.0,2.0,1.0,1.9090909090909092,2.0,1.9090909090909092,1.9090909090909092,3.0,2.0,2.0,2.0,1.0,1.9090909090909092,4.0,1.9090909090909092,3.0,3.0,1.0,2.0,1.0,2.0,3.0,1.9090909090909092,1.9090909090909092,1.9090909090909092,1.9090909090909092,1.9090909090909092,1.9090909090909092,1.9090909090909092,1.9090909090909092,1.9090909090909092,1.9090909090909092,1.9090909090909092,1.9090909090909092,1.9090909090909092,1.9090909090909092,1.9090909090909092,1.9090909090909092,1.9090909090909092,1.9090909090909092,1.0,3.0,1.0,1.9090909090909092,1.9090909090909092,2.0,1.0,1.0,1.0,1.9090909090909092,1.0,2.0,1.0,1.0,2.0,3.0,3.0,1.9090909090909092,1.9090909090909092,1.9090909090909092,1.9090909090909092,1.9090909090909092,1.9090909090909092,,,,,,,,
Sep_Temp_09,70.0,68.0,68.0,67.0,68.0,68.0,68.0,68.0,68.0,65.0,70.0,67.0,66.0,67.0,69.0,68.0,70.0,69.0,68.0,67.0,68.0,66.0,66.0,66.0,63.0,68.0,62.0,65.0,64.0,66.0,63.0,64.0,66.10204081632654,66.10204081632654,66.10204081632654,66.10204081632654,66.10204081632654,66.10204081632654,66.10204081632654,66.10204081632654,66.10204081632654,66.10204081632654,64.0,68.0,60.0,64.0,66.0,65.0,59.0,61.0,60.0,65.0,66.0,65.0,65.0,68.0,65.0,70.0,68.0,66.10204081632654,66.10204081632654,66.10204081632654,66.10204081632654,66.10204081632654,66.10204081632654,,,,,,,,
Sep_Depart_09,1.35,1.35,1.0,2.0,1.35,1.35,2.0,1.0,1.0,3.0,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,2.0,1.0,2.0,1.0,1.35,1.35,1.35,1.0,1.35,1.0,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.0,2.0,1.35,1.35,1.35,1.35,1.0,1.35,1.35,1.35,1.0,1.0,1.0,1.0,1.0,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,,,,,,,,
Oct_Temp_09,61.0,58.0,60.0,58.0,58.0,59.0,58.0,54.8125,58.0,54.0,59.0,56.0,55.0,56.0,54.0,56.0,58.0,57.0,56.0,55.0,56.0,56.0,56.0,54.0,52.0,55.0,53.0,53.0,52.0,54.0,53.0,51.0,54.8125,54.8125,54.8125,54.8125,54.8125,54.8125,54.8125,54.8125,54.8125,54.8125,53.0,55.0,48.0,52.0,53.0,52.0,46.0,48.0,47.0,54.0,55.0,54.0,54.0,58.0,55.0,59.0,57.0,54.8125,54.8125,54.8125,54.8125,54.8125,54.8125,,,,,,,,
Oct_Depart_09,1.0,1.0,1.0,1.35,1.35,1.0,1.0,1.35,1.35,2.0,1.35,1.35,1.35,1.35,2.0,1.35,1.35,1.35,1.35,1.35,1.35,1.0,1.35,2.0,2.0,1.35,1.35,1.35,2.0,1.35,1.0,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.0,1.0,1.0,1.35,1.35,1.35,3.0,1.0,1.0,1.35,1.35,1.0,1.0,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,,,,,,,,
Nov_Temp_09,54.0,49.22727272727273,53.0,51.0,52.0,53.0,52.0,49.22727272727273,52.0,48.0,52.0,50.0,49.0,49.0,49.0,51.0,53.0,50.0,50.0,49.0,50.0,49.0,49.0,50.0,47.0,49.22727272727273,48.0,49.0,47.0,48.0,47.0,49.22727272727273,49.22727272727273,49.22727272727273,49.22727272727273,49.22727272727273,49.22727272727273,49.22727272727273,49.22727272727273,49.22727272727273,49.22727272727273,49.22727272727273,48.0,50.0,43.0,47.0,47.0,47.0,43.0,45.0,44.0,48.0,49.0,49.22727272727273,49.0,51.0,50.0,53.0,51.0,49.22727272727273,49.22727272727273,49.22727272727273,49.22727272727273,49.22727272727273,49.22727272727273,,,,,,,,
Nov_Depart_09,4.0,3.2,3.0,3.0,3.0,4.0,2.0,3.2,4.0,1.0,3.2,3.0,4.0,3.0,2.0,3.0,3.2,3.0,3.2,3.0,3.0,2.0,3.0,2.0,4.0,3.2,3.2,3.2,2.0,3.2,3.0,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.0,6.0,4.0,3.2,3.2,4.0,3.0,5.0,4.0,3.2,3.0,3.2,3.0,2.0,4.0,3.0,4.0,3.2,3.2,3.2,3.2,3.2,3.2,,,,,,,,
Dec_Temp_09,41.0,34.75,40.0,38.0,40.0,40.0,38.0,34.75,38.0,35.0,39.0,37.0,34.0,34.0,35.0,35.0,38.0,36.0,36.0,35.0,35.0,35.0,35.0,35.0,34.75,34.75,34.75,33.0,33.0,33.0,32.0,31.0,34.75,34.75,34.75,34.75,34.75,34.75,34.75,34.75,34.75,34.75,33.0,33.0,26.0,31.0,32.0,31.0,26.0,28.0,27.0,35.0,35.0,35.0,35.0,37.0,36.0,40.0,38.0,34.75,34.75,34.75,34.75,34.75,34.75,,,,,,,,
Dec_Depart_09,1.7407407407407407,1.7407407407407407,1.0,1.0,1.0,1.7407407407407407,2.0,1.7407407407407407,1.7407407407407407,4.0,1.7407407407407407,1.0,1.0,2.0,3.0,2.0,1.7407407407407407,1.0,1.7407407407407407,1.0,1.0,1.0,1.0,2.0,1.7407407407407407,1.7407407407407407,1.7407407407407407,1.7407407407407407,2.0,1.7407407407407407,2.0,1.7407407407407407,1.7407407407407407,1.7407407407407407,1.7407407407407407,1.7407407407407407,1.7407407407407407,1.7407407407407407,1.7407407407407407,1.7407407407407407,1.7407407407407407,1.7407407407407407,2.0,1.7407407407407407,2.0,1.7407407407407407,1.7407407407407407,2.0,4.0,2.0,2.0,1.7407407407407407,1.0,1.7407407407407407,1.0,2.0,1.7407407407407407,1.7407407407407407,1.7407407407407407,1.7407407407407407,1.7407407407407407,1.7407407407407407,1.7407407407407407,1.7407407407407407,1.7407407407407407,,,,,,,,
Ann_Temp_09,54.4,54.4,58.0,55.0,57.0,57.0,57.0,54.4,57.0,54.0,57.0,55.0,54.0,55.0,55.0,56.0,57.0,58.0,56.0,55.0,56.0,55.0,55.0,54.0,54.4,54.4,54.4,54.4,52.0,54.4,52.0,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,52.0,54.0,47.0,54.4,54.4,51.0,54.4,48.0,47.0,53.0,54.0,54.4,54.0,54.4,54.0,57.0,56.0,54.4,54.4,54.4,54.4,54.4,54.4,,,,,,,,
Ann_Depart_09,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,,,,,,,,
Jan_Temp_10,35.0,31.476190476190474,35.0,33.0,35.0,35.0,35.0,31.476190476190474,35.0,32.0,34.0,33.0,32.0,32.0,33.0,33.0,35.0,33.0,34.0,33.0,33.0,32.0,32.0,32.0,28.0,31.476190476190474,31.476190476190474,31.0,31.0,31.0,30.0,31.476190476190474,31.476190476190474,31.476190476190474,31.476190476190474,31.476190476190474,31.476190476190474,31.476190476190474,31.476190476190474,31.476190476190474,31.476190476190474,31.476190476190474,31.0,31.0,22.0,31.476190476190474,30.0,28.0,21.0,25.0,23.0,31.0,32.0,31.0,31.0,34.0,32.0,31.476190476190474,33.0,31.476190476190474,31.476190476190474,31.476190476190474,31.476190476190474,31.476190476190474,31.476190476190474,,,,,,,,
Jan_Depart_10,1.5454545454545454,1.5454545454545454,1.0,2.0,1.0,1.5454545454545454,1.0,1.5454545454545454,1.5454545454545454,2.0,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.0,1.0,1.5454545454545454,1.5454545454545454,1.5454545454545454,4.0,1.5454545454545454,2.0,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.0,1.5454545454545454,1.0,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454,,,,,,,,
Feb_Temp_10,35.0,32.0,33.0,31.0,32.0,33.0,33.0,33.0,33.0,30.0,33.0,32.0,30.0,30.0,31.0,31.0,34.0,32.0,33.0,31.0,32.0,30.0,30.0,30.0,28.0,31.0,29.977777777777778,30.0,28.0,29.977777777777778,28.0,25.0,29.977777777777778,29.977777777777778,29.977777777777778,29.977777777777778,29.977777777777778,29.977777777777778,29.977777777777778,29.977777777777778,29.977777777777778,29.977777777777778,29.0,30.0,22.0,29.977777777777778,29.0,27.0,21.0,24.0,23.0,30.0,30.0,30.0,30.0,31.0,29.0,29.977777777777778,30.0,29.977777777777778,29.977777777777778,29.977777777777778,29.977777777777778,29.977777777777778,29.977777777777778,,,,,,,,
Feb_Depart_10,2.0,6.0,5.0,6.0,6.0,4.0,5.0,4.0,3.0,7.0,4.2368421052631575,4.0,4.0,4.0,5.0,4.0,4.2368421052631575,3.0,4.2368421052631575,4.0,4.0,5.0,4.0,5.0,4.0,2.0,4.2368421052631575,4.2368421052631575,5.0,4.2368421052631575,4.0,4.2368421052631575,4.2368421052631575,4.2368421052631575,4.2368421052631575,4.2368421052631575,4.2368421052631575,4.2368421052631575,4.2368421052631575,4.2368421052631575,4.2368421052631575,4.2368421052631575,4.0,3.0,4.0,4.2368421052631575,4.2368421052631575,4.0,7.0,4.0,5.0,4.2368421052631575,3.0,1.0,3.0,5.0,4.0,4.2368421052631575,5.0,4.2368421052631575,4.2368421052631575,4.2368421052631575,4.2368421052631575,4.2368421052631575,4.2368421052631575,,,,,,,,
Mar_Temp_10,47.0,46.81395348837209,50.0,48.0,49.0,48.0,50.0,46.81395348837209,50.0,47.0,48.0,47.0,48.0,48.0,48.0,49.0,51.0,49.0,49.0,47.0,49.0,47.0,47.0,47.0,46.0,46.81395348837209,46.81395348837209,48.0,46.0,47.0,46.0,44.0,46.81395348837209,46.81395348837209,46.81395348837209,46.81395348837209,46.81395348837209,46.81395348837209,46.81395348837209,46.81395348837209,46.81395348837209,46.81395348837209,46.0,48.0,39.0,45.0,46.0,44.0,37.0,46.81395348837209,37.0,47.0,47.0,48.0,47.0,49.0,46.0,46.81395348837209,47.0,46.81395348837209,46.81395348837209,46.81395348837209,46.81395348837209,46.81395348837209,46.81395348837209,,,,,,,,
Mar_Depart_10,3.0,3.53125,3.0,2.0,3.0,3.0,3.0,3.53125,5.0,1.0,3.53125,2.0,4.0,4.0,2.0,4.0,3.53125,4.0,3.53125,3.0,4.0,3.0,4.0,2.0,5.0,3.53125,3.53125,3.53125,3.0,3.53125,4.0,3.53125,3.53125,3.53125,3.53125,3.53125,3.53125,3.53125,3.53125,3.53125,3.53125,3.53125,3.0,6.0,4.0,3.53125,3.53125,4.0,3.53125,3.53125,3.53125,3.53125,5.0,6.0,5.0,3.0,3.0,3.53125,3.0,3.53125,3.53125,3.53125,3.53125,3.53125,3.53125,,,,,,,,
Apr_Temp_10,56.0,58.0,61.0,57.0,59.0,58.0,60.0,56.76086956521739,60.0,57.0,59.0,58.0,57.0,57.0,59.0,59.0,61.0,60.0,60.0,58.0,59.0,56.0,56.0,56.0,59.0,55.0,56.76086956521739,57.0,55.0,56.0,55.0,53.0,56.76086956521739,56.76086956521739,56.76086956521739,56.76086956521739,56.76086956521739,56.76086956521739,56.76086956521739,56.76086956521739,56.76086956521739,56.76086956521739,56.0,59.0,52.0,54.0,55.0,55.0,50.0,52.0,51.0,55.0,56.0,56.0,56.0,58.0,57.0,56.76086956521739,58.0,56.76086956521739,56.76086956521739,56.76086956521739,56.76086956521739,56.76086956521739,56.76086956521739,,,,,,,,
Apr_Depart_10,4.0,4.0,5.0,3.0,4.0,4.0,4.0,3.972972972972973,6.0,2.0,3.972972972972973,4.0,4.0,4.0,3.0,4.0,3.972972972972973,6.0,3.972972972972973,4.0,5.0,2.0,3.0,2.0,7.0,2.0,3.972972972972973,3.972972972972973,2.0,3.972972972972973,4.0,3.972972972972973,3.972972972972973,3.972972972972973,3.972972972972973,3.972972972972973,3.972972972972973,3.972972972972973,3.972972972972973,3.972972972972973,3.972972972972973,3.972972972972973,4.0,6.0,6.0,3.972972972972973,3.972972972972973,4.0,2.0,5.0,4.0,3.972972972972973,3.0,5.0,3.0,4.0,5.0,3.972972972972973,4.0,3.972972972972973,3.972972972972973,3.972972972972973,3.972972972972973,3.972972972972973,3.972972972972973,,,,,,,,
May_Temp_10,66.0,65.06666666666666,69.0,66.0,69.0,67.0,65.06666666666666,69.0,69.0,64.0,68.0,66.0,67.0,66.0,66.0,67.0,69.0,67.0,67.0,66.0,67.0,65.0,65.0,65.0,64.0,65.0,65.06666666666666,65.0,63.0,65.0,64.0,63.0,65.06666666666666,65.06666666666666,65.06666666666666,65.06666666666666,65.06666666666666,65.06666666666666,65.06666666666666,65.06666666666666,65.06666666666666,65.06666666666666,64.0,66.0,58.0,63.0,63.0,63.0,58.0,59.0,59.0,64.0,65.0,65.0,65.0,67.0,64.0,65.06666666666666,66.0,65.06666666666666,65.06666666666666,65.06666666666666,65.06666666666666,65.06666666666666,65.06666666666666,,,,,,,,
